sample_id,x,y
SM-D9CZQ_S04_E1-50,-7.7687345,-5.2979455
SM-D9CZQ_S05_E1-50,1.0567759,8.619572
SM-D9CZQ_S06_E1-50,2.8713326,6.2743545
SM-D9CZQ_S07_E1-50,-1.5132875,8.809455
SM-D9CZQ_S08_E1-50,-2.176387,15.758737
SM-D9CZQ_S09_E1-50,-1.7673264,-6.770984
SM-D9CZQ_S10_E1-50,-1.2200279,7.9333215
SM-D9CZQ_S11_E1-50,0.26310757,10.322598
SM-D9CZQ_S12_E1-50,-3.327593,-4.747023
SM-D9CZQ_S13_E1-50,-0.06777615,8.220918
SM-D9CZQ_S14_E1-50,-2.3852558,9.489008
SM-D9CZQ_S15_E1-50,5.2437453,-9.406609
SM-D9CZQ_S16_E1-50,-0.8963416,10.083382
SM-D9CZQ_S17_E1-50,-3.4005167,-5.6609597
SM-D9CZQ_S18_E1-50,-3.023682,-6.201436
SM-D9CZQ_S19_E1-50,2.9881587,-8.014714
SM-D9CZQ_S20_E1-50,0.43323967,9.925193
SM-D9CZQ_S21_E1-50,3.483105,-9.295475
SM-D9CZQ_S22_E1-50,-0.074025206,7.824947
SM-D9CZQ_S23_E1-50,2.6658666,3.666874
SM-D9CZQ_S24_E1-50,-3.7681546,-6.046504
SM-D9CZQ_S25_E1-50,0.2867209,6.3007975
SM-D9CZQ_S26_E1-50,-3.6037958,9.353299
SM-D9CZQ_S27_E1-50,-2.7244895,-6.736381
SM-D9CZQ_S28_E1-50,-3.6612194,-6.078965
SM-D9CZQ_S29_E1-50,-1.9368329,11.108805
SM-D9CZQ_S30_E1-50,-5.396223,-5.593887
SM-D9CZQ_S31_E1-50,0.49122536,10.103149
SM-D9CZQ_S32_E1-50,-1.8299769,10.172994
SM-D9CZQ_S33_E1-50,3.3256361,-7.791261
SM-D9CZQ_S34_E1-50,3.0267568,6.41765
SM-D9CZQ_S35_E1-50,-1.8470645,9.992755
SM-D9CZQ_S36_E1-50,-0.5085984,8.270764
SM-D9CZQ_S37_E1-50,-1.0953952,7.6451907
SM-D9CZQ_S38_E1-50,-3.5032427,-5.010409
SM-D9CZQ_S39_E1-50,-4.123789,10.821488
SM-D9CZQ_S40_E1-50,-1.2703738,7.6352205
SM-D9CZQ_S41_E1-50,-2.5671222,14.308663
SM-D9CZQ_S42_E1-50,-1.5120188,7.1196113
SM-D9CZQ_S43_E1-50,-1.2932507,7.143786
SM-D9CZQ_S44_E1-50,4.2204933,-5.624772
SM-D9CZQ_S45_E1-50,-1.6388594,11.125308
SM-D9CZQ_S46_E1-50,-4.850032,-5.1415033
SM-D9CZQ_S47_E1-50,0.45580173,10.383123
SM-D9CZQ_S48_E1-50,0.86269355,6.605131
SM-D9CZQ_S57_E1-50,-2.7197995,11.941577
SM-D9CZQ_S58_E1-50,-3.6289954,-3.3425734
SM-D9CZQ_S59_E1-50,-2.163405,14.875764
SM-D9CZQ_S60_E1-50,0.5726032,6.117732
SM-D9CZQ_S62_E1-50,0.46194896,10.910165
SM-D9CZQ_S63_E1-50,-4.0312667,12.828353
SM-D9CZQ_S64_E1-50,-4.287634,13.131382
SM-D9CZQ_S65_E1-50,-6.4251504,-1.5951284
SM-D9CZQ_S66_E1-50,3.3068056,7.1668615
SM-D9CZQ_S67_E1-50,-1.7305546,9.75644
SM-D9CZQ_S68_E1-50,-0.41309202,7.03968
SM-D9CZQ_S69_E1-50,1.4994181,8.408518
SM-D9CZQ_S70_E1-50,-2.7446601,9.487678
SM-D9CZQ_S71_E1-50,-0.89558154,6.945932
SM-D9CZQ_S72_E1-50,2.8781707,-8.500513
SM-D9CZQ_S73_E1-50,-1.1853384,7.7176275
SM-D9CZQ_S74_E1-50,1.9744561,8.674097
SM-D9CZQ_S75_E1-50,-5.2226233,-4.533481
SM-D9CZQ_S76_E1-50,1.4958708,9.430518
SM-D9CZQ_S77_E1-50,-1.5422825,8.688236
SM-D9CZQ_S78_E1-50,-0.91279775,7.3133607
SM-D9CZQ_S79_E1-50,-0.099814385,6.653162
SM-D9CZQ_S80_E1-50,-1.4315059,8.740368
SM-D9CZQ_S81_E1-50,-2.7452478,15.5244665
SM-D9CZQ_S82_E1-50,-0.20514551,9.346824
SM-D9CZQ_S83_E1-50,0.22451822,7.375279
SM-D9CZQ_S86_E1-50,10.751986,3.4027371
SM-D9CZT_S09_E1-50,-3.268644,10.003242
SM-D9CZT_S10_E1-50,0.69399625,10.580493
SM-D9CZT_S11_E1-50,-2.5013063,8.309397
SM-D9CZT_S12_E1-50,1.2229596,6.6298227
SM-D9CZT_S13_E1-50,-1.0036837,9.1567545
SM-D9CZT_S14_E1-50,0.46010566,9.711991
SM-D9CZT_S15_E1-50,0.6924592,7.0659776
SM-D9CZT_S16_E1-50,-0.2813299,6.8461037
SM-D9CZT_S17_E1-50,4.1709633,-5.0390267
SM-D9CZT_S18_E1-50,-1.0633763,12.510368
SM-D9CZT_S19_E1-50,-2.2546082,11.08566
SM-D9CZT_S20_E1-50,-4.258214,-3.3362322
SM-D9CZT_S21_E1-50,-0.911032,7.342935
SM-D9CZT_S22_E1-50,-2.5219226,-6.8730793
SM-D9CZT_S23_E1-50,0.05390245,7.0985293
SM-D9CZT_S24_E1-50,-3.9167893,-2.4326448
SM-D9CZT_S25_E1-50,-2.9608986,-6.694419
SM-D9CZT_S26_E1-50,2.5073855,6.1818438
SM-D9CZT_S27_E1-50,3.6087885,-0.7641038
SM-D9CZT_S28_E1-50,0.2975304,7.1777368
SM-D9CZT_S29_E1-50,1.3656278,9.999722
SM-D9CZT_S30_E1-50,2.8268538,-9.444892
SM-D9CZT_S31_E1-50,-1.5836743,8.823896
SM-D9CZT_S32_E1-50,-2.8285198,10.991342
SM-D9CZT_S33_E1-50,-1.0104105,7.766813
SM-D9CZT_S34_E1-50,-2.8710356,12.819035
SM-D9CZT_S35_E1-50,-0.44984755,13.039354
SM-D9CZT_S36_E1-50,0.32008803,8.034222
SM-D9CZT_S37_E1-50,1.9119729,6.3215165
SM-D9CZT_S38_E1-50,0.6340936,6.950093
SM-D9CZT_S39_E1-50,-0.6733771,10.386017
SM-D9CZT_S40_E1-50,3.3693683,-8.33635
SM-D9CZT_S41_E1-50,-1.2620072,8.534681
SM-D9CZT_S42_E1-50,-0.8687744,7.2411904
SM-D9CZT_S43_E1-50,0.35726407,8.804326
SM-D9CZT_S44_E1-50,-0.11394239,7.7680426
SM-D9CZT_S45_E1-50,0.47372302,11.430526
SM-D9CZT_S46_E1-50,-0.6612356,9.402604
SM-D9CZT_S47_E1-50,-0.44342786,7.3457446
SM-D9CZT_S48_E1-50,-3.4831073,11.582989
SM-D9CZT_S49_E1-50,-1.0761728,8.21279
SM-D9CZT_S50_E1-50,-1.9409294,10.65872
SM-D9CZT_S51_E1-50,2.185886,6.533434
SM-D9CZT_S53_E1-50,-3.5550807,11.927201
SM-D9CZT_S54_E1-50,3.6594765,-8.265617
SM-D9CZT_S55_E1-50,0.76782066,10.022312
SM-D9CZT_S56_E1-50,0.21383578,10.909341
SM-D9CZT_S57_E1-50,-2.0512037,15.545734
SM-D9CZT_S58_E1-50,-1.3056145,7.113068
SM-D9CZT_S59_E1-50,0.35975313,7.7876763
SM-D9CZT_S60_E1-50,-1.6862608,8.575993
SM-D9CZT_S61_E1-50,0.9754242,9.059379
SM-D9CZT_S62_E1-50,-3.0612767,11.539099
SM-D9CZT_S63_E1-50,-0.94407254,9.042422
SM-D9CZT_S64_E1-50,0.07089805,12.367776
SM-D9CZT_S65_E1-50,-1.7505738,9.445937
SM-D9CZT_S66_E1-50,1.1518934,7.077754
SM-D9CZT_S67_E1-50,1.4147054,10.184409
SM-D9CZT_S68_E1-50,-4.196411,-5.854402
SM-D9CZT_S69_E1-50,0.45664024,6.309732
SM-D9CZT_S70_E1-50,-0.5754801,8.860602
SM-D9CZT_S71_E1-50,0.11691745,7.5837355
SM-D9CZT_S72_E1-50,-0.36249113,7.6279817
SM-D9CZT_S81_E1-50,-0.89316183,12.435852
SM-D9CZT_S82_E1-50,-2.7415195,9.574544
SM-D9CZT_S83_E1-50,-1.3034441,9.229165
SM-D9CZT_S84_E1-50,3.1929615,2.090379
SM-D9CZT_S85_E1-50,-1.2408078,8.363161
SM-D9CZT_S86_E1-50,-3.6220937,-6.5261345
SM-D9CZT_S87_E1-50,-3.435599,10.209082
SM-D9CZT_S88_E1-50,-2.1839736,8.597028
SM-D9CZT_S96_E1-50,4.032751,0.20912756
SM-D9D8F_S82_E1-50,-4.8701124,-2.6520674
SM-D9D8F_S89_E1-50,2.7616768,-9.200453
SM-D9D8F_S91_E1-50,16.197899,12.605052
SM-D9D8F_S93_E1-50,15.28494,9.563683
SM-D9D8H_S94_E1-50,-3.7618842,-3.6089973
SM-D9D8I_S90_E1-50,3.374017,-5.223364
SM-D9D8J_S96_E1-50,-6.0247393,-5.927118
SM-D9D8K_S93_E1-50,6.8482575,14.879613
SM-D9D8K_S94_E1-50,2.6024964,2.7074337
SM-D9D8K_S95_E1-50,2.903311,2.5477948
SM-D9D8K_S96_E1-50,-2.3743963,13.308418
SM-D9E4J_S41_E1-50,-1.5723565,15.2416935
SM-D9E4J_S45_E1-50,13.887502,-6.7261896
SM-D9E4J_S50_E1-50,5.6613903,10.723449
SM-D9E4J_S53_E1-50,-1.9395101,15.224597
SM-D9E4J_S61_E1-50,6.560421,15.267268
SM-D9E4J_S65_E1-50,-0.9233485,9.317332
SM-D9E4J_S66_E1-50,-2.5446608,15.515002
SM-D9E4J_S67_E1-50,2.841059,-8.269731
SM-D9E4J_S68_E1-50,1.3642488,10.244471
SM-D9E4J_S69_E1-50,-10.07742,11.405909
SM-D9E4J_S70_E1-50,-0.16881415,12.5771885
SM-D9E4J_S71_E1-50,3.0030205,-0.06277821
SM-D9E4J_S72_E1-50,2.36174,-6.640637
SM-D9E4J_S73_E1-50,-2.799838,12.5739765
SM-D9E4J_S75_E1-50,4.5778427,-4.6706614
SM-D9E4J_S76_E1-50,2.9141667,-7.5392447
SM-D9E4J_S77_E1-50,2.983646,-10.55193
SM-D9E4J_S78_E1-50,2.6251876,-9.621829
SM-D9E4J_S79_E1-50,4.013604,-8.474744
SM-D9E4J_S80_E1-50,-1.2159182,7.40613
SM-D9E4K_S15_E1-50,-0.09122138,14.72588
SM-D9E4K_S57_E1-50,1.405213,7.6641383
SM-D9E4K_S58_E1-50,-3.5424721,11.989828
SM-D9E4K_S59_E1-50,-0.9476236,9.4037485
SM-D9E4K_S60_E1-50,-2.9195187,12.210424
SM-D9E4K_S61_E1-50,2.958892,-6.849379
SM-D9E4K_S62_E1-50,-0.17428724,11.964537
SM-D9E4K_S63_E1-50,0.9526504,7.034104
SM-D9E4K_S64_E1-50,3.108983,7.930184
SM-D9E4K_S65_E1-50,1.0824876,9.622261
SM-D9E4K_S66_E1-50,2.349132,-8.070297
SM-D9E4K_S67_E1-50,4.331116,-0.21839496
SM-D9E4K_S68_E1-50,2.9027636,-7.846109
SM-D9E4K_S69_E1-50,-0.0070799077,9.646457
SM-D9E4K_S70_E1-50,0.5395203,7.491848
SM-D9E4K_S71_E1-50,3.9466288,0.24649735
SM-D9E4K_S72_E1-50,-2.1366372,11.000124
SM-D9E4K_S73_E1-50,10.901584,11.298329
SM-D9E4K_S74_E1-50,5.3554745,15.793046
SM-D9E4K_S75_E1-50,4.751074,15.647471
SM-D9E4K_S77_E1-50,5.7322183,16.068861
SM-D9E4K_S79_E1-50,4.8232627,15.965014
SM-D9E4M_S59_E1-50,-2.3975525,15.642078
SM-D9E4M_S60_E1-50,0.08431687,14.774243
SM-D9E4M_S62_E1-50,4.3970804,15.491977
SM-D9E4M_S63_E1-50,-3.4918013,12.695304
SM-D9E4M_S65_E1-50,7.129238,11.255078
SM-D9E4M_S67_E1-50,-1.7265022,7.703019
SM-D9E4M_S68_E1-50,7.695489,11.317231
SM-D9E4M_S70_E1-50,7.838958,12.489897
SM-D9E4M_S71_E1-50,-2.89932,13.6439495
SM-D9E4M_S73_E1-50,3.0154393,-10.595383
SM-D9E4M_S75_E1-50,-1.8024814,7.6292596
SM-D9E4M_S76_E1-50,-0.26561865,12.551926
SM-D9E4M_S78_E1-50,8.204975,11.657201
SM-D9E4M_S83_E1-50,1.2433901,-8.411462
SM-D9E4M_S84_E1-50,-1.2065581,10.135886
SM-D9E4M_S86_E1-50,3.9996529,-6.1237144
SM-D9E4M_S89_E1-50,2.1520643,-10.702212
SM-D9E4M_S90_E1-50,4.069792,-6.631986
SM-D9E4M_S91_E1-50,0.5786399,12.958961
SM-D9E4M_S92_E1-50,-1.718505,9.398989
SM-D9E4M_S94_E1-50,7.134339,14.715664
SM-D9E5J_S18_E1-50,3.886847,-10.840534
SM-D9E5J_S19_E1-50,1.0795822,8.199342
SM-D9E5J_S20_E1-50,-1.9421589,8.352236
SM-D9E5J_S22_E1-50,8.4938545,10.875396
SM-D9E5J_S23_E1-50,6.4374685,13.263013
SM-D9E5J_S25_E1-50,-1.9677806,14.635354
SM-D9E5J_S26_E1-50,4.646099,-8.899947
SM-D9E5J_S29_E1-50,3.4196515,-7.552235
SM-D9E5J_S31_E1-50,2.2996745,-0.5899499
SM-D9E5J_S33_E1-50,-2.9855592,15.134011
SM-D9E5J_S35_E1-50,8.0301895,11.285912
SM-D9E5J_S36_E1-50,-2.7740393,-2.224568
SM-D9E5J_S37_E1-50,-2.6841044,11.941286
SM-D9E5J_S38_E1-50,4.525067,15.637284
SM-D9E5J_S40_E1-50,6.895343,11.068838
SM-D9E5J_S43_E1-50,-2.7978756,13.2281475
SM-D9E5J_S45_E1-50,-1.9519489,9.327741
SM-D9E5J_S46_E1-50,3.7468293,-6.637398
SM-D9E5J_S50_E1-50,7.523447,12.082982
SM-D9E5J_S51_E1-50,0.40801066,6.682068
SM-D9E5J_S52_E1-50,0.9452371,-10.427669
SM-D9E5J_S53_E1-50,-0.103695326,6.5775175
SM-D9E5J_S54_E1-50,2.3903341,-6.67272
SM-D9E5J_S55_E1-50,1.4889562,-7.868615
SM-D9E5J_S85_E1-50,2.5106738,-0.20560396
SM-D9E5J_S86_E1-50,6.9111047,14.8418045
SM-D9E61_S57_E1-50,-0.6591887,6.0539794
SM-D9E61_S58_E1-50,-1.888575,14.046664
SM-D9E61_S59_E1-50,-1.0524172,12.801986
SM-D9E61_S60_E1-50,-4.0234914,12.975897
SM-D9E61_S61_E1-50,0.4214136,11.338828
SM-D9E61_S62_E1-50,-2.5240097,13.435966
SM-D9E61_S63_E1-50,-0.24291906,8.831381
SM-D9E61_S64_E1-50,-4.0419993,12.430687
SM-D9E61_S65_E1-50,-1.2739528,14.233184
SM-D9E61_S66_E1-50,-0.059943356,12.88843
SM-D9E61_S67_E1-50,0.4686214,8.483701
SM-D9E61_S68_E1-50,0.06176995,6.7379413
SM-D9E61_S70_E1-50,-2.7681243,11.379922
SM-D9E61_S71_E1-50,-4.0587306,12.9863615
SM-D9E61_S73_E1-50,3.2784345,-7.6912837
SM-D9E61_S78_E1-50,2.889548,-8.94191
SM-D9E61_S86_E1-50,1.6784451,-5.921013
SM-D9E61_S88_E1-50,4.72153,-7.8730297
SM-D9E61_S92_E1-50,0.70898086,-5.878755
SM-D9E61_S93_E1-50,1.1508249,-5.800972
SM-D9E62_S64_E1-50,5.0435324,-6.3784184
SM-D9E62_S67_E1-50,1.0828766,-6.2334366
SM-D9E62_S71_E1-50,2.1674724,-5.6844463
SM-D9E62_S74_E1-50,-0.4444526,9.600595
SM-D9E62_S75_E1-50,-2.558479,12.059871
SM-D9E62_S77_E1-50,0.38154116,7.3676257
SM-D9E62_S78_E1-50,-0.24854212,12.768371
SM-D9E62_S79_E1-50,-0.62986714,7.1495132
SM-D9E62_S80_E1-50,0.10670608,11.852714
SM-D9E62_S81_E1-50,-0.86664075,7.484719
SM-D9E62_S82_E1-50,-1.9087598,11.868617
SM-D9E62_S83_E1-50,-3.1221514,10.820996
SM-D9E62_S84_E1-50,0.6824207,7.9696965
SM-D9E62_S85_E1-50,-0.3053896,13.156785
SM-D9E62_S86_E1-50,-3.4347937,10.27014
SM-D9E62_S87_E1-50,-3.7375643,11.6968
SM-D9E62_S89_E1-50,-1.8037169,8.677428
SM-D9E62_S91_E1-50,-2.8542967,10.525698
SM-D9E62_S92_E1-50,-4.3182764,11.383917
SM-D9E62_S93_E1-50,-2.0719235,12.71721
SM-D9E62_S94_E1-50,-1.816673,7.9922514
SM-D9E62_S95_E1-50,-0.31731063,6.692375
SM-D9E62_S96_E1-50,0.5127431,7.8814816
SM-D9E63_S03_E1-50,-2.8559256,15.304403
SM-D9E63_S05_E1-50,6.6682606,14.477431
SM-D9E63_S06_E1-50,-2.7162428,15.017417
SM-D9E63_S17_E1-50,-0.35232514,12.825471
SM-D9E63_S20_E1-50,-1.64715,15.402446
SM-D9E63_S24_E1-50,-1.3140981,15.06512
SM-D9E63_S26_E1-50,0.92129546,10.1157
SM-D9E63_S66_E1-50,3.4597943,-8.908058
SM-D9E63_S79_E1-50,2.5478508,-7.2851477
SM-D9E63_S83_E1-50,2.3301542,-6.7634993
SM-D9E63_S89_E1-50,4.901947,-5.174759
SM-D9E63_S92_E1-50,0.9766255,-5.9750323
SM-D9E66_S91_E1-50,1.2031804,7.054233
SM-D9E66_S92_E1-50,15.349646,10.43904
SM-D9E66_S93_E1-50,16.209723,10.08134
SM-D9E66_S94_E1-50,5.7328196,15.473546
SM-D9E66_S96_E1-50,6.3995705,15.984594
SM-D9EOS_S01_E1-50,-2.8135772,-1.2717464
SM-D9EOS_S02_E1-50,16.5063,8.464223
SM-D9EOS_S03_E1-50,13.409941,0.2876284
SM-D9EOS_S04_E1-50,-2.478538,-1.2928022
SM-D9EOS_S05_E1-50,-2.615675,-1.5250041
SM-D9EOS_S06_E1-50,5.355793,16.232332
SM-D9EOS_S07_E1-50,-2.5885313,-1.3604431
SM-D9EOS_S08_E1-50,16.09864,8.647095
SM-D9EOS_S17_E1-50,16.669685,8.301044
SM-D9EOS_S18_E1-50,-4.186132,-5.5248384
SM-D9EOS_S20_E1-50,15.157789,9.590502
SM-D9EOS_S22_E1-50,-5.2649007,-6.1392174
SM-D9EOS_S23_E1-50,-6.57378,-6.0999093
SM-D9EOS_S24_E1-50,-2.5682623,-1.2416002
SM-D9EOS_S25_E1-50,-3.0383208,-1.874848
SM-D9EOS_S28_E1-50,-1.1662202,-1.2978069
SM-D9EOS_S29_E1-50,16.174664,8.551626
SM-D9EOS_S32_E1-50,-7.2000813,-5.0486274
SM-D9EOS_S95_E1-50,16.5241,12.526934
SM-D9EOS_S96_E1-50,4.258906,-0.077863894
SM-D9EOT_S01_E1-50,8.5722685,12.881299
SM-D9EOT_S02_E1-50,15.240939,9.669887
SM-D9EOT_S03_E1-50,6.2068954,15.403321
SM-D9EOT_S04_E1-50,-7.201942,-6.334752
SM-D9EOT_S05_E1-50,-3.078432,-1.5535185
SM-D9EOT_S08_E1-50,6.656364,16.353428
SM-D9EOT_S10_E1-50,15.103095,10.06223
SM-D9EOT_S11_E1-50,-6.1980376,-6.362848
SM-D9EOT_S15_E1-50,-6.490943,-6.3004365
SM-D9EOT_S25_E1-50,15.144737,9.947297
SM-D9EOT_S26_E1-50,-7.103036,-6.3798895
SM-D9EOT_S27_E1-50,15.159083,9.869024
SM-D9EOT_S28_E1-50,-2.9308078,-2.1104517
SM-D9EOT_S29_E1-50,15.957122,10.842677
SM-D9EP5_S01_E1-50,-7.1308994,-4.2947183
SM-D9EP5_S02_E1-50,-5.641407,-5.6102095
SM-D9EP5_S03_E1-50,-4.086491,-4.032177
SM-D9EP5_S04_E1-50,-2.8328986,-6.053069
SM-D9EP5_S05_E1-50,-3.8073792,-6.0596423
SM-D9EP5_S06_E1-50,-4.9713464,-4.5955005
SM-D9EP5_S07_E1-50,-5.4457874,-4.263909
SM-D9EP5_S08_E1-50,-6.361542,-3.5968475
SM-D9EP5_S09_E1-50,-4.3789687,-6.1479754
SM-D9EP5_S10_E1-50,-3.6165042,-5.380526
SM-D9EP5_S11_E1-50,-3.365737,-4.331859
SM-D9EP5_S12_E1-50,-4.729904,-3.725186
SM-D9EP5_S13_E1-50,-5.4700084,-4.759151
SM-D9EP5_S14_E1-50,-4.8103027,-2.3592155
SM-D9EP5_S15_E1-50,-6.8702297,-2.9642508
SM-D9EP5_S16_E1-50,-6.5624347,-5.7427783
SM-D9EP5_S33_E1-50,1.7042259,-1.2183145
SM-D9EP5_S34_E1-50,2.7252507,-0.34589076
SM-D9EP5_S36_E1-50,-1.8206937,-1.5733687
SM-D9EP5_S37_E1-50,-2.2813594,-1.7269928
SM-D9EP5_S38_E1-50,-5.0297494,-5.0880556
SM-D9EP5_S39_E1-50,-3.9226372,-5.5441246
SM-D9EP5_S40_E1-50,2.6839302,1.6811614
SM-D9EP5_S41_E1-50,-2.7084055,-3.6587923
SM-D9EP5_S42_E1-50,-2.7239888,-3.6098006
SM-D9EP5_S43_E1-50,3.1036232,1.6291336
SM-D9EP5_S44_E1-50,-5.1776013,-5.7147074
SM-D9EP5_S47_E1-50,-3.9849138,-5.1398907
SM-D9EP5_S48_E1-50,3.328553,-0.38652536
SM-D9EP5_S57_E1-50,-1.7825072,-1.433256
SM-D9EP5_S58_E1-50,-6.111527,-4.065268
SM-D9EP5_S59_E1-50,-1.487976,-3.1934118
SM-D9EP5_S60_E1-50,-2.9182684,-6.0241275
SM-D9EP5_S62_E1-50,2.6979883,4.9684796
SM-D9EP5_S63_E1-50,-4.356755,-4.0349936
SM-D9EP5_S64_E1-50,-5.166266,-5.5406327
SM-D9EP8_S01_E1-50,-3.8657515,-5.3094544
SM-D9EP8_S02_E1-50,-4.757397,-1.8637702
SM-D9EP8_S03_E1-50,-3.377345,-4.665754
SM-D9EP8_S04_E1-50,-3.8981407,-6.079283
SM-D9EP8_S05_E1-50,-3.543595,-3.0646112
SM-D9EP8_S06_E1-50,-2.8616095,-5.329297
SM-D9EP8_S07_E1-50,11.152201,10.271643
SM-D9EP8_S08_E1-50,-0.94816893,-2.8041928
SM-D9EP8_S09_E1-50,-4.8843923,-6.7083864
SM-D9EP8_S10_E1-50,-4.0749645,-4.4660883
SM-D9EP8_S11_E1-50,-5.1126738,-4.351388
SM-D9EP8_S12_E1-50,-3.879545,-4.5077167
SM-D9EP8_S13_E1-50,3.5746496,1.8530109
SM-D9EP8_S14_E1-50,-0.18601087,-1.2826091
SM-D9EP8_S15_E1-50,-2.7859793,-5.834095
SM-D9EP8_S16_E1-50,-3.7185018,-4.724251
SM-D9EP8_S33_E1-50,-3.7218122,-4.281712
SM-D9EP8_S35_E1-50,3.9830146,-0.0075299116
SM-D9EP8_S36_E1-50,-2.8998742,-2.251831
SM-D9EP8_S37_E1-50,-3.2806876,-2.8020837
SM-D9EP8_S38_E1-50,-4.133661,-6.8232193
SM-D9EP8_S39_E1-50,-0.95010364,-1.0945429
SM-D9EP8_S41_E1-50,-3.2218745,-4.2584343
SM-D9EP8_S42_E1-50,-6.976921,-5.840406
SM-D9EP8_S43_E1-50,4.0865273,1.2300923
SM-D9EP8_S44_E1-50,1.1246073,-1.2434473
SM-D9EP8_S45_E1-50,4.115442,-0.23307246
SM-D9EP8_S46_E1-50,2.3506956,-0.6408183
SM-D9EP8_S47_E1-50,-3.8620224,-4.2632523
SM-D9EP8_S48_E1-50,4.341967,0.4774651
SM-D9EP8_S49_E1-50,3.623213,2.7718801
SM-D9EP8_S50_E1-50,3.5666418,1.7532638
SM-D9EP8_S52_E1-50,-2.0246558,-1.2507912
SM-D9EP8_S53_E1-50,4.119741,1.473432
SM-D9EP8_S54_E1-50,-3.178708,-1.9402103
SM-D9EP8_S55_E1-50,-3.3718486,-6.535505
SM-D9EP8_S56_E1-50,2.9311633,2.650133
SM-D9EP8_S57_E1-50,-0.7196799,-2.6819403
SM-D9EP8_S59_E1-50,3.5957186,2.6425812
SM-D9EP8_S60_E1-50,0.39946362,-1.6023755
SM-D9EP8_S61_E1-50,-3.6564791,-7.3349967
SM-D9EP8_S62_E1-50,1.9322972,1.2825496
SM-D9EP8_S64_E1-50,4.1762652,-0.25251722
SM-D9EP8_S65_E1-50,0.9147541,-1.0155553
SM-D9EP8_S66_E1-50,-7.0137267,-6.086513
SM-D9EP8_S67_E1-50,-2.7951055,-3.1785705
SM-D9EP8_S68_E1-50,3.696306,0.43980724
SM-D9EP8_S71_E1-50,2.7114966,-0.74827284
SM-D9EP8_S72_E1-50,-6.560619,-5.0430346
SM-D9EP8_S73_E1-50,2.4603531,0.09086818
SM-D9EP8_S74_E1-50,3.7766185,2.5192795
SM-D9EP8_S77_E1-50,-5.8047647,-6.3933616
SM-D9EP8_S79_E1-50,-7.8188586,-2.9640057
SM-D9EP8_S80_E1-50,3.1549585,2.1921513
SM-D9EPN_S49_E1-50,-4.800099,-5.328439
SM-D9EPN_S51_E1-50,16.672241,12.1835165
SM-D9EPN_S52_E1-50,4.9747715,14.961019
SM-D9EPN_S53_E1-50,15.514339,8.889541
SM-D9EPN_S54_E1-50,-0.41927075,-0.519632
SM-D9EPN_S55_E1-50,5.9667706,16.739738
SM-D9EPN_S56_E1-50,-3.266494,-2.531409
SM-D9EPN_S58_E1-50,15.002224,10.30623
SM-D9EPN_S60_E1-50,15.317398,10.312379
SM-D9EPN_S62_E1-50,5.4464636,15.367402
SM-D9EPN_S63_E1-50,-6.688746,-4.094922
SM-D9EPX_S02_E1-50,-1.9985899,-1.5643106
SM-D9EPX_S03_E1-50,0.12613384,-1.3275123
SM-D9EPX_S06_E1-50,16.70459,11.92775
SM-D9EPX_S12_E1-50,11.497883,-4.021622
SM-D9EPX_S25_E1-50,-2.754241,-1.1200948
SM-D9EPX_S26_E1-50,1.2624716,8.570821
SM-D9EPX_S27_E1-50,0.51200485,-1.341305
SM-D9EPX_S28_E1-50,-0.37274048,-1.0689917
SM-D9EPX_S29_E1-50,4.258176,-0.16060963
SM-D9EPX_S30_E1-50,15.22006,2.2604568
SM-D9EPX_S31_E1-50,7.2757893,15.827962
SM-D9EPX_S32_E1-50,-0.37132683,9.81478
SM-D9EPX_S33_E1-50,7.807118,11.684766
SM-D9EPX_S35_E1-50,6.9861474,14.033871
SM-D9EPX_S36_E1-50,10.247886,2.8091886
SM-D9EPX_S38_E1-50,12.700778,1.2650285
SM-D9EPX_S39_E1-50,10.133715,11.321408
SM-D9EPX_S40_E1-50,10.997861,10.919472
SM-D9EPX_S41_E1-50,10.979556,10.265874
SM-D9EPX_S42_E1-50,6.732157,16.591494
SM-D9EPX_S43_E1-50,9.760515,2.1799123
SM-D9EPX_S44_E1-50,9.792794,2.791669
SM-D9EPX_S45_E1-50,14.34429,0.9629913
SM-D9EPX_S46_E1-50,4.600847,16.063429
SM-D9EPX_S47_E1-50,9.923793,-0.07434909
SM-D9EPX_S49_E1-50,9.709672,11.094789
SM-D9EPX_S50_E1-50,12.871812,0.44512013
SM-D9EPX_S51_E1-50,14.856905,0.55131966
SM-D9EPX_S52_E1-50,10.475567,3.2880545
SM-D9EPX_S53_E1-50,4.620695,15.326083
SM-D9EPX_S54_E1-50,4.5908527,16.226398
SM-D9EPX_S55_E1-50,15.868027,4.0264983
SM-D9EPX_S56_E1-50,15.692292,3.0612078
SM-D9EPX_S57_E1-50,11.148454,10.529045
SM-D9EPX_S58_E1-50,11.039559,2.9110553
SM-D9EPX_S59_E1-50,10.22028,11.379361
SM-D9EPX_S60_E1-50,7.310702,15.836306
SM-D9EPX_S61_E1-50,7.294867,14.751558
SM-D9EPX_S62_E1-50,10.623174,3.5255957
SM-D9EPX_S63_E1-50,10.45996,2.423213
SM-D9EPX_S64_E1-50,4.948075,15.111588
SM-D9EPX_S65_E1-50,9.79537,-1.084951
SM-D9EPX_S66_E1-50,11.272095,-0.09309174
